Stroma; POLYGON; 128, 128, 128; 343,764;345,764;346,764;348,764;349,764;353,766;
Stroma; POLYGON; 128, 128, 128; 267,509;266,510;265,510;264,510;263,512;262,512;261,512;259,514;256,517;255,518;253,520;252,521;251,522;250,523;249,523;249,524;248,525;247,525;247,526;243,529;237,536;237,537;236,538;235,538;234,539;233,539;233,540;232,541;232,542;231,542;231,543;231,544;230,544;227,548;226,549;225,550;224,550;222,553;219,557;219,559;218,560;217,561;216,562;215,564;215,566;214,566;213,568;213,569;213,570;212,571;212,572;211,572;210,574;209,574;208,574;207,575;206,575;203,577;200,581;199,582;199,583;198,584;197,585;197,586;196,587;195,588;194,590;193,590;193,591;191,593;190,595;187,598;186,600;185,600;182,604;180,607;179,608;178,610;177,611;176,613;175,614;175,615;175,616;174,616;174,617;173,618;173,619;173,620;173,621;173,622;173,623;174,624;175,624;176,624;177,624;178,624;179,624;180,624;182,624;183,624;184,624;185,624;186,625;187,625;188,625;189,625;190,625;192,624;194,624;194,623;195,622;197,621;198,620;199,620;200,620;201,620;202,619;203,618;204,618;205,617;206,616;207,616;208,616;210,616;211,616;212,616;213,615;214,615;215,614;215,613;216,613;217,612;218,612;219,612;220,612;220,611;221,611;222,610;223,610;224,610;226,610;227,609;228,608;229,608;230,608;231,608;231,607;232,606;233,606;235,604;236,604;237,603;237,602;239,600;241,599;241,598;242,598;243,598;243,597;243,596;244,596;245,596;245,595;246,595;247,594;249,593;249,592;250,592;251,592;251,591;253,590;253,589;254,589;254,588;255,588;256,587;257,587;257,586;258,585;259,584;260,583;260,582;261,582;261,581;261,580;262,580;263,579;263,578;263,577;263,576;263,575;263,574;262,574;261,574;259,573;258,573;257,573;257,572;256,572;255,572;254,572;253,572;253,571;253,570;253,569;253,568;253,567;253,566;254,566;254,565;254,564;255,563;255,562;255,561;255,560;255,559;255,558;256,558;256,557;257,556;257,555;258,555;259,554;260,554;261,553;261,552;262,552;263,552;264,552;265,551;266,551;266,550;267,550;268,550;268,549;269,549;269,548;270,548;271,548;272,548;273,548;273,547;273,546;273,545;273,544;274,543;274,542;274,541;275,540;275,539;275,538;275,537;275,536;276,535;276,534;277,533;277,532;278,531;279,530;281,520;281,519;281,518;280,518;280,517;279,516;279,515;279,514;279,512;278,512;278,511;278,510;277,509;277,508;276,508;275,507;275,506;275,505;275,504;
Stroma; POLYGON; 128, 128, 128; 145,550;147,550;148,549;150,548;151,548;153,547;163,543;165,542;167,542;169,541;170,540;173,539;181,535;183,533;185,532;187,530;189,529;191,527;193,526;194,526;197,524;205,520;206,519;209,518;211,516;213,516;215,514;216,514;217,514;218,513;219,512;221,511;221,510;223,510;227,507;229,506;230,505;231,504;232,504;233,503;235,502;237,500;238,500;239,500;240,499;241,498;242,498;243,497;243,496;243,495;243,494;242,494;241,493;240,492;239,492;238,491;235,489;231,487;231,486;230,486;229,486;228,486;227,485;225,485;224,485;223,484;221,484;220,484;219,484;218,483;217,483;216,482;215,482;213,482;211,482;203,484;201,484;195,488;192,490;189,492;185,494;183,494;181,495;173,499;170,501;167,504;163,508;159,511;156,514;155,515;146,522;143,525;143,526;142,528;141,529;141,530;141,532;143,534;145,535;
Stroma; POLYGON; 128, 128, 128; 197,659;197,660;197,661;197,662;196,663;195,664;194,664;191,668;190,668;190,669;189,669;188,669;187,669;186,669;186,668;185,668;185,667;184,666;183,665;183,664;183,663;183,662;183,661;183,660;183,659;183,658;183,657;183,656;183,655;183,654;182,654;182,653;182,652;181,652;181,651;181,650;181,649;180,649;180,648;179,648;179,647;179,646;178,646;177,646;177,645;175,644;173,644;171,644;170,644;169,644;168,644;167,644;167,645;166,645;165,646;164,646;163,646;162,648;161,650;160,651;159,651;159,652;158,652;158,653;157,653;157,654;156,654;156,655;155,656;155,657;154,657;154,658;153,658;153,659;153,660;152,660;151,660;151,662;149,663;149,664;148,664;148,665;147,665;147,666;147,667;147,668;147,669;147,670;146,670;146,671;146,672;145,672;145,673;145,674;144,674;144,675;143,675;143,676;143,677;143,678;142,678;141,678;141,679;140,679;139,679;137,679;136,678;135,678;134,678;133,678;132,678;131,678;130,678;129,678;129,679;128,679;128,680;127,680;127,681;126,682;125,682;125,683;125,684;124,685;124,686;123,686;123,687;122,688;122,689;122,690;122,691;122,692;122,693;123,694;123,695;124,696;124,697;125,697;125,698;125,699;125,700;125,701;126,701;126,702;126,703;126,704;126,705;125,705;125,706;124,706;123,706;122,706;121,706;121,707;120,707;119,707;118,708;117,708;116,708;115,708;114,708;113,708;112,708;111,708;110,708;109,708;109,707;108,707;107,706;106,705;106,704;105,703;105,702;105,701;105,700;104,700;104,698;104,697;103,697;103,696;103,695;104,694;106,691;107,689;108,688;109,687;109,685;110,684;110,683;111,680;112,679;113,679;113,678;114,678;115,678;115,677;116,676;117,676;117,675;118,675;118,674;119,674;119,673;120,672;121,672;122,671;125,670;127,669;127,668;128,668;129,668;130,668;131,667;132,666;133,666;133,665;134,664;135,664;135,663;136,663;136,662;137,662;138,661;139,661;139,660;140,660;141,660;141,659;142,659;143,658;147,655;147,654;148,654;149,654;149,653;150,652;151,652;151,651;152,651;153,650;153,649;154,648;155,646;156,646;156,645;157,644;157,643;158,641;161,636;162,636;163,634;164,634;165,633;165,632;166,632;167,630;169,630;170,628;171,628;172,627;173,626;175,626;177,624;178,624;179,623;181,622;189,619;189,618;191,618;193,617;194,617;195,616;197,616;200,616;205,616;207,616;207,617;208,618;209,618;211,620;211,622;212,624;213,625;213,628;214,639;214,641;214,642;214,643;214,644;214,645;214,646;215,646;215,647;216,648;219,648;
Stroma; POLYGON; 128, 128, 128; 163,630;163,629;162,629;161,628;159,628;158,627;157,627;155,627;153,628;150,629;149,629;149,630;148,630;147,630;146,631;145,632;144,632;143,632;143,633;142,633;142,634;141,634;140,635;139,635;137,637;137,638;136,639;135,640;135,641;134,642;134,643;133,645;133,646;133,647;133,648;133,649;132,650;132,652;132,653;132,654;132,655;132,656;132,657;132,658;132,659;131,661;130,664;129,665;129,666;129,667;128,668;127,668;126,670;125,671;123,672;121,674;120,674;119,675;118,676;117,676;112,682;111,682;109,684;107,685;107,686;102,688;95,692;93,692;92,693;91,693;89,694;88,694;87,694;86,694;85,694;82,694;81,694;79,694;78,694;77,694;75,694;73,694;71,694;69,694;67,694;66,693;65,692;62,691;58,688;57,688;57,686;56,685;56,684;55,683;55,682;55,681;55,680;55,679;55,678;56,678;56,677;57,676;57,674;58,669;59,666;59,664;59,662;60,661;60,660;61,658;63,651;65,648;66,645;67,644;67,643;69,641;69,640;70,639;70,638;71,636;71,635;71,634;72,634;73,632;73,630;74,628;75,625;77,623;77,622;77,620;79,617;84,605;85,603;86,602;87,601;89,599;90,598;91,597;91,596;93,594;94,592;95,591;95,590;97,588;97,587;98,586;99,585;101,582;103,580;103,578;104,578;105,576;106,574;109,571;113,567;114,566;115,565;115,564;116,563;117,562;117,561;119,560;119,559;120,558;121,556;122,555;123,554;124,553;125,552;126,552;128,550;129,549;130,548;131,548;133,546;135,546;137,544;142,541;143,540;145,539;146,538;147,538;148,538;149,537;150,536;151,536;153,535;153,534;155,534;156,533;157,532;158,532;159,532;161,531;162,531;166,530;167,530;168,530;169,530;171,529;172,528;173,528;175,528;178,526;179,526;181,526;183,526;184,525;185,525;186,525;187,525;188,524;194,523;199,522;201,521;202,521;203,521;205,520;206,520;207,520;208,520;209,520;210,520;211,520;212,520;216,522;217,524;219,525;220,526;221,526;221,527;223,528;224,529;225,530;226,532;227,532;227,534;227,535;228,536;228,540;227,550;227,552;225,555;225,558;224,560;223,561;223,562;222,566;221,569;220,571;219,572;219,574;218,575;214,586;213,588;213,591;211,593;211,595;210,597;209,598;208,599;207,600;206,602;203,606;202,607;199,610;197,612;197,614;196,614;195,615;193,617;191,619;189,621;187,623;185,624;184,626;182,627;181,628;179,630;179,631;179,632;178,633;177,633;177,634;
Stroma; POLYGON; 128, 128, 128; 178,627;177,628;177,629;175,631;175,632;174,632;173,633;173,634;172,635;171,636;170,638;169,638;169,639;169,640;168,640;168,641;165,643;165,644;164,644;163,644;163,645;163,646;162,646;161,646;161,647;159,648;159,649;158,650;155,654;154,655;153,656;153,657;152,658;151,658;151,659;150,660;149,660;149,661;148,662;146,664;144,666;142,667;139,669;137,671;136,672;132,674;126,677;123,678;121,678;119,678;118,678;117,678;117,677;117,676;116,676;115,674;114,672;114,669;113,667;113,666;113,662;115,658;115,656;116,653;119,646;130,626;134,622;139,618;143,614;149,612;154,608;157,607;159,606;164,604;169,603;172,602;174,602;177,602;181,602;193,602;
Stroma; POLYGON; 128, 128, 128; 117,669;117,672;117,674;117,675;117,676;117,677;117,678;117,679;117,680;116,680;115,681;115,682;114,683;113,685;112,686;111,687;111,688;111,689;111,690;110,691;110,692;109,692;109,693;109,694;108,695;108,696;108,697;107,698;107,699;107,700;107,701;106,702;105,703;105,704;104,705;104,706;103,707;102,708;101,710;101,711;100,712;99,714;98,716;97,717;95,719;94,720;93,721;92,722;90,724;87,728;86,730;85,732;85,733;84,734;83,735;81,737;81,738;80,739;79,740;79,741;77,743;75,746;74,747;73,748;72,750;69,753;68,754;67,754;63,756;52,761;51,761;50,761;49,761;48,760;47,760;46,759;45,758;44,756;43,755;43,751;43,749;42,746;42,744;42,740;41,734;41,727;41,720;42,713;43,710;44,705;48,698;73,665;79,658;83,654;87,650;90,647;93,645;95,643;97,640;102,636;109,632;113,628;115,626;119,624;122,621;
Stroma; POLYGON; 128, 128, 128; 286,627;285,627;285,626;284,625;283,624;282,623;281,622;280,621;279,620;277,618;274,618;273,618;271,619;269,620;268,620;264,622;259,624;257,626;256,627;255,628;255,629;253,633;253,635;253,636;254,636;255,637;257,637;259,637;262,637;265,637;268,638;271,638;274,638;279,638;281,637;284,636;285,636;291,635;
Stroma; POLYGON; 128, 128, 128; 266,632;265,633;264,633;263,633;263,634;261,634;260,634;258,634;257,633;257,632;256,632;255,632;255,631;254,631;254,630;252,630;251,629;251,628;250,628;249,627;249,626;248,625;247,624;247,621;247,620;247,619;248,618;249,616;250,614;251,613;251,612;252,611;252,610;253,608;253,607;253,606;254,605;255,603;256,602;256,601;256,600;257,599;257,598;258,597;259,596;260,596;261,595;262,594;263,593;264,592;265,592;265,591;267,590;269,589;270,588;271,588;272,588;273,588;273,587;273,586;273,585;274,584;274,583;274,582;274,581;274,580;274,579;274,578;273,578;273,577;272,576;271,576;271,575;270,575;268,574;264,572;263,572;262,572;261,572;258,573;257,574;255,574;255,575;254,576;253,576;252,577;251,578;250,578;249,579;245,580;243,582;241,582;239,584;238,584;237,585;233,589;227,594;226,596;225,596;223,599;222,600;221,602;217,608;216,610;215,613;215,616;215,618;219,626;221,628;224,630;225,631;227,632;232,634;235,634;237,634;239,634;240,634;241,634;243,634;243,633;245,632;246,632;247,631;249,630;
Stroma; POLYGON; 128, 128, 128; 225,573;225,572;226,572;227,571;227,570;227,569;228,568;229,566;229,564;229,562;229,560;229,558;229,556;231,552;235,547;237,546;238,546;238,545;239,545;240,545;241,544;243,544;245,543;247,542;248,542;249,541;250,541;253,540;254,540;255,540;257,540;258,539;259,539;259,540;260,540;261,540;262,540;263,540;264,540;265,540;266,540;267,540;268,540;269,540;271,540;272,540;274,540;275,541;276,541;276,542;277,542;277,543;277,544;277,545;278,545;278,546;279,546;279,547;279,548;280,548;281,548;282,548;284,549;285,550;286,550;287,550;288,550;289,550;290,551;291,551;292,551;293,551;295,551;295,550;296,550;297,550;298,550;299,550;301,550;302,550;306,549;307,548;309,548;310,548;311,548;313,548;314,547;315,547;316,547;316,546;317,546;318,546;319,545;320,544;322,543;323,542;324,542;325,540;331,538;333,538;333,537;334,536;336,536;337,536;337,535;339,534;340,534;340,533;341,533;342,532;343,532;344,532;345,531;345,530;346,530;348,528;349,527;349,526;349,525;350,525;351,524;351,523;352,522;353,521;353,520;354,520;355,518;356,517;357,516;358,516;358,515;359,515;359,514;362,512;363,512;363,511;365,510;366,509;366,508;367,508;367,507;368,506;369,506;370,504;371,503;371,502;371,501;372,500;372,499;373,496;372,495;372,494;371,494;371,493;371,492;370,492;369,492;368,491;367,490;366,490;365,490;363,490;361,490;360,490;359,490;357,491;355,491;354,492;352,492;351,492;349,492;347,492;344,492;341,493;341,494;339,494;338,495;336,496;335,496;329,500;327,501;326,502;323,502;322,503;320,504;319,504;317,504;315,505;313,506;311,506;309,506;307,507;303,508;301,509;299,510;298,510;297,511;285,517;285,518;283,518;282,518;281,518;280,518;279,518;278,519;277,520;275,521;273,522;269,524;268,526;267,526;264,528;262,530;262,531;262,532;262,533;262,534;263,535;263,536;264,538;
Stroma; POLYGON; 128, 128, 128; 275,490;267,489;265,489;261,489;257,490;255,490;253,490;248,491;243,492;238,493;236,494;234,494;224,499;211,509;209,511;206,513;203,516;201,518;198,521;197,524;193,528;192,530;191,533;191,535;191,536;191,538;191,540;191,542;193,544;194,546;195,548;197,549;200,552;219,554;223,554;225,554;229,553;231,552;237,552;241,550;246,548;251,544;256,540;261,536;263,533;269,526;277,515;
Stroma; POLYGON; 128, 128, 128; 133,420;131,421;130,422;129,424;127,426;125,428;124,430;122,431;121,433;119,434;117,435;117,436;116,436;114,438;113,438;111,440;109,441;107,442;105,444;103,446;98,450;95,452;94,452;93,452;92,452;91,453;90,453;89,454;88,454;87,455;87,456;85,456;85,457;83,458;82,458;81,459;81,460;79,460;77,461;77,462;76,462;75,463;75,464;74,465;73,466;72,468;71,468;71,470;67,473;65,476;65,477;65,478;65,479;65,481;65,483;65,488;66,492;67,494;67,495;67,499;67,502;67,504;68,506;68,507;70,513;71,514;71,516;73,518;73,519;74,520;75,522;77,526;85,536;91,539;93,540;94,540;96,541;101,543;102,543;103,543;105,543;108,543;110,543;112,543;114,543;116,543;117,542;119,542;121,541;123,540;128,539;129,538;131,538;140,536;153,533;156,532;157,530;157,529;158,528;165,520;171,508;172,505;173,503;173,501;174,499;175,497;175,493;175,491;176,490;176,488;176,486;176,484;176,483;176,481;176,480;176,478;176,476;176,470;177,463;178,459;179,455;180,452;181,449;181,448;182,444;183,436;183,434;183,430;182,428;182,427;181,422;172,410;169,408;166,406;164,406;163,406;159,405;156,404;153,404;148,405;142,406;137,408;135,409;132,410;120,416;115,421;109,426;103,432;101,435;97,442;97,454;
Stroma; POLYGON; 128, 128, 128; 225,504;225,503;224,503;222,500;221,498;220,498;219,497;218,496;217,496;217,495;217,494;216,494;215,493;215,492;215,491;214,491;214,490;214,489;214,488;214,487;214,486;215,485;215,484;216,482;216,481;217,480;217,478;219,476;219,474;220,473;221,471;223,468;224,468;225,467;225,466;227,466;229,465;231,463;233,461;235,459;236,458;237,457;237,456;238,454;239,452;239,451;239,450;239,448;243,440;243,439;243,438;243,436;243,435;243,434;243,432;242,430;241,429;241,428;240,427;239,426;238,424;237,424;236,422;235,421;232,420;230,418;229,418;227,417;225,416;223,415;222,415;217,413;201,413;197,415;193,418;189,422;187,424;184,426;179,430;172,441;169,447;165,453;163,456;157,475;155,496;156,502;158,509;160,516;163,522;167,526;172,532;179,534;185,534;191,532;199,530;207,528;
Stroma; POLYGON; 128, 128, 128; 299,471;298,471;297,471;297,470;296,470;295,470;295,469;292,468;291,468;290,468;289,468;288,468;287,468;287,467;286,467;286,466;285,466;285,465;283,464;280,463;279,462;278,462;277,462;276,462;275,462;274,462;274,463;273,463;272,463;272,464;271,464;270,464;269,464;268,464;267,464;266,464;265,464;264,464;263,464;261,464;260,464;259,464;259,463;258,463;257,463;257,462;256,462;255,462;254,462;253,461;252,461;252,460;251,460;247,459;246,459;245,459;245,460;244,460;243,460;242,460;242,461;241,461;241,462;241,463;240,463;240,464;239,464;238,464;237,464;237,465;237,466;236,467;236,468;236,469;236,470;236,471;236,472;235,472;235,473;235,474;235,475;234,476;233,476;233,477;232,477;231,477;231,478;230,478;229,478;228,478;227,478;227,477;226,477;225,477;225,476;224,476;223,476;222,476;222,475;221,475;217,474;216,474;215,474;214,475;213,475;213,476;212,477;211,478;211,480;210,482;209,485;209,487;209,489;209,492;209,494;209,496;210,497;210,498;211,501;217,508;219,509;222,511;223,512;225,512;228,514;234,514;237,514;241,513;244,512;250,511;252,511;256,510;261,510;263,509;264,509;268,508;276,505;278,504;280,502;281,502;282,500;283,500;283,499;285,498;286,498;287,497;289,496;290,496;291,496;292,496;293,496;294,495;298,492;299,491;299,490;299,488;301,486;302,484;303,482;304,480;
Specular reflection; POLYGON; 191, 91, 22; 255,450;254,451;253,451;253,452;253,453;253,456;253,460;253,461;254,462;255,462;256,462;257,462;258,463;259,463;260,463;261,463;262,463;263,463;264,463;266,462;267,462;268,461;268,460;269,460;270,459;271,459;271,458;272,458;273,457;273,456;274,454;275,450;274,449;273,448;272,448;271,447;269,446;267,446;265,446;263,446;261,446;260,446;259,446;259,447;258,448;257,449;257,450;257,451;
Specular reflection; POLYGON; 191, 91, 22; 221,467;220,468;219,471;219,476;219,477;220,477;221,478;222,478;222,479;223,479;225,479;227,479;228,479;230,478;231,477;232,477;232,476;234,476;237,472;238,470;239,469;239,468;239,467;240,466;239,465;239,464;237,463;235,462;234,461;232,460;231,460;230,460;227,460;225,462;225,463;
Specular reflection; POLYGON; 191, 91, 22; 136,680;135,680;134,680;134,679;133,679;132,679;131,678;130,678;129,678;128,678;126,678;126,679;125,679;125,680;124,680;123,683;123,684;123,685;122,686;122,688;123,692;123,694;123,696;123,697;124,698;124,699;124,700;125,701;125,702;125,703;126,704;127,704;128,705;129,705;129,706;130,706;131,706;132,706;133,706;135,706;136,706;137,704;139,703;140,702;141,700;142,700;142,698;143,697;143,695;144,691;144,689;144,686;144,685;144,684;143,681;140,676;139,676;138,675;137,675;136,675;
Specular reflection; POLYGON; 191, 91, 22; 1000,314;999,314;998,314;997,315;997,316;995,316;995,317;994,317;994,318;994,319;994,320;995,321;995,322;995,323;996,324;997,325;998,327;1000,330;1001,331;1002,331;1003,332;1004,332;1005,333;1007,333;1007,334;1008,334;1009,334;1009,335;1010,336;1011,336;1011,337;1012,337;1012,338;1013,338;1014,338;1014,339;1015,339;1015,340;1016,340;1017,340;1018,340;1019,340;1020,340;1021,340;1021,339;1022,339;1022,338;1023,338;1023,337;1024,337;1024,336;1025,336;1025,335;1024,335;1024,334;1023,332;1023,331;1023,330;1022,330;1021,330;1021,329;1020,328;1019,326;1018,326;1017,324;1016,322;1015,322;1015,320;1011,317;1010,316;1009,316;1007,315;1006,315;1003,314;
